EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,Province/Territory,EVENT START DATE,FATALITIES,INJURED/INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY/PEOPLE AFFECTED,MAGNITUDE,provinces_level,event_id,event_duration,avg_year_of_event,closest_year,population,total_event_population,prop_pop_weight,proportional_FATALITIES,proportional_INJURED/INFECTED,proportional_EVACUATED,proportional_ESTIMATED TOTAL COST,proportional_NORMALIZED TOTAL COST,proportional_FEDERAL DFAA PAYMENTS,proportional_PROVINCIAL DFAA PAYMENTS,proportional_PROVINCIAL DEPARTMENT PAYMENTS,proportional_MUNICIPAL COSTS,proportional_OGD COSTS,proportional_INSURANCE PAYMENTS,proportional_NGO PAYMENTS,proportional_UTILITY/PEOPLE AFFECTED
Disaster,Natural,Biological,Epidemic,"Glengarry Hospital, Victoria BC",BC,2010-04-06 00:00:00,10.0,21.0,0.0,0.0,0.0,2010-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,68,0,2010,2011,4400057,4400057.0,1.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storm Surge,Baie-Verte and Port Elgin NB,NB,2010-01-02 00:00:00,0.0,0.0,0.0,627673.0,513991.5,2010-01-03 00:00:00,0.0,0.0,337716.0,145954.0,0.0,144003.0,0.0,0.0,0.0,single,69,1,2010,2011,751171,751171.0,1.0,0.0,0.0,0.0,627673.0,513991.5,0.0,0.0,337716.0,145954.0,0.0,144003.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Duncan and North Cowichan (Vancouver Island) BC,BC,2009-11-14 00:00:00,0.0,0.0,1050.0,0.0,0.0,2009-11-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,70,5,2009,2011,4400057,4400057.0,1.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Halifax NS,NS,2009-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,2009-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,single,72,0,2009,2011,921727,921727.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0
Disaster,Natural,Meteorological - Hydrological,Tornado,"Toronto, Windsor, Vaughan and Newmarket ON",ON,2009-08-20 00:00:00,1.0,0.0,0.0,0.0,0.0,2009-08-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207000.0,0.0,single,73,0,2009,2011,12851821,12851821.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207000.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Winnipeg to Steinbach MB,MB,2009-08-14 00:00:00,0.0,0.0,0.0,50000000.0,41695804.2,2009-08-14 00:00:00,0.0,0.0,0.0,0.0,0.0,50000000.0,0.0,12000.0,0.0,single,74,0,2009,2011,1208268,1208268.0,1.0,0.0,0.0,0.0,50000000.0,41695804.2,0.0,0.0,0.0,0.0,0.0,50000000.0,0.0,12000.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Déléage to Mont-Laurier,QC,2009-08-04 00:00:00,0.0,0.0,0.0,6000000.0,5003496.5,2009-08-04 00:00:00,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,12000.0,0.0,single,75,0,2009,2011,7903001,7903001.0,1.0,0.0,0.0,0.0,6000000.0,5003496.5,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,12000.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,South-East Alberta,AB,2009-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,2009-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,single,76,0,2009,2011,3645257,3645257.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
Disaster,Natural,Meteorological - Hydrological,Heat Event,Vancouver and Fraser BC,BC,2009-07-27 00:00:00,134.0,0.0,0.0,0.0,0.0,2009-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,77,7,2009,2011,4400057,4400057.0,1.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Hamilton and Toronto ON,ON,2009-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,2009-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,78,0,2009,2011,12851821,12851821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Edmonton area AB,AB,2009-07-18 00:00:00,0.0,0.0,0.0,4500000.0,3752622.4,2009-07-18 00:00:00,400000.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,79,0,2009,2011,3645257,3645257.0,1.0,0.0,0.0,0.0,4500000.0,3752622.4,400000.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,"Kelowna, Kamloops and Cariboo BC",BC,2009-07-18 00:00:00,1.0,0.0,20000.0,75000000.0,62543706.3,2009-07-18 00:00:00,58000000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,80,0,2009,2011,4400057,4400057.0,1.0,1.0,0.0,20000.0,75000000.0,62543706.3,58000000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Notre-Dame-des-Prairies,QC,2009-06-28 00:00:00,0.0,0.0,0.0,0.0,0.0,2009-07-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,81,6,2009,2011,7903001,7903001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,"Montreal, Alma, La Tuque and Baie-Saint-Paul QC",QC,2009-05-14 00:00:00,0.0,0.0,0.0,0.0,0.0,2009-05-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,single,82,0,2009,2011,7903001,7903001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0
Disaster,Natural,Meteorological - Hydrological,Flood,Rock Creek and Henderson Corner in the Klondike Valley YT,YT,2009-05-01 00:00:00,0.0,0.0,28.0,1400000.0,1167482.5,2009-05-01 00:00:00,1000000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,83,0,2009,2011,33897,33897.0,1.0,0.0,0.0,28.0,1400000.0,1167482.5,1000000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Ottawa, Toronto and Windsor ON",ON,2009-04-25 00:00:00,0.0,0.0,0.0,0.0,0.0,2009-04-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,single,84,0,2009,2011,12851821,12851821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0
Disaster,Natural,Meteorological - Hydrological,Flood,"Saint John, Miramichi and Restigouche rivers NB",NB,2009-04-05 00:00:00,0.0,0.0,0.0,2000000.0,1667832.2,2009-05-04 00:00:00,626000.0,1374000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,85,29,2009,2011,751171,751171.0,1.0,0.0,0.0,0.0,2000000.0,1667832.2,626000.0,1374000.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,"Roseau River First Nation, Sioux Falls, Peguis First Nation, St. Andrews, St. Clements and Selkirk MB",MB,2009-03-24 00:00:00,0.0,0.0,3000.0,40000000.0,33356643.4,2009-05-21 00:00:00,33500000.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,87,58,2009,2011,1208268,1208268.0,1.0,0.0,0.0,3000.0,40000000.0,33356643.4,33500000.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Vancouver, Fraser Valley and the Greater Vancouver Regional Districts BC",BC,2009-01-06 00:00:00,0.0,0.0,0.0,16500000.0,13759615.4,2009-01-08 00:00:00,6900000.0,9600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,89,2,2009,2011,4400057,4400057.0,1.0,0.0,0.0,0.0,16500000.0,13759615.4,6900000.0,9600000.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Greater Vancouver and Fraser Valley BC,BC,2009-01-06 00:00:00,0.0,0.0,0.0,6900000.0,5754021.0,2009-01-08 00:00:00,6900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,90,2,2009,2011,4400057,4400057.0,1.0,0.0,0.0,0.0,6900000.0,5754021.0,6900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Prince Edward Island,PE,2008-12-13 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-12-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127283.0,0.0,single,91,0,2008,2006,138581,138581.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127283.0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Yarmouth County NS,NS,2008-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,single,93,0,2008,2006,913462,913462.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Kingston ON,ON,2008-09-15 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-09-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,94,0,2008,2006,12160282,12160282.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Saint John NB,NB,2008-09-07 00:00:00,0.0,0.0,0.0,620000.0,518387.4,2008-09-07 00:00:00,620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,95,0,2008,2006,729997,729997.0,1.0,0.0,0.0,0.0,620000.0,518387.4,620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Queens County PE,PE,2008-09-06 00:00:00,0.0,0.0,0.0,1800000.0,1504995.6,2008-09-07 00:00:00,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,96,1,2008,2006,138581,138581.0,1.0,0.0,0.0,0.0,1800000.0,1504995.6,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Colchester, Pictou, Antigonish, Inverness, Victoria, Cumberland and Halifax NS",NS,2008-08-29 00:00:00,0.0,0.0,0.0,580000.0,484943.0,2008-08-31 00:00:00,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,97,2,2008,2006,913462,913462.0,1.0,0.0,0.0,0.0,580000.0,484943.0,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"West of Gander, East to Hare Bay, South to Swift Current NL",NL,2008-07-30 00:00:00,0.0,0.0,0.0,710000.0,593637.2,2008-07-30 00:00:00,710000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,100,0,2008,2006,505469,505469.0,1.0,0.0,0.0,0.0,710000.0,593637.2,710000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Regina SK,SK,2008-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,101,0,2008,2006,985386,985386.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,La Tuque QC,QC,2008-07-22 00:00:00,0.0,0.0,115.0,0.0,0.0,2008-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,102,0,2008,2006,7546131,7546131.0,1.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Winnipeg MB,MB,2008-07-11 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-07-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,103,0,2008,2006,1148401,1148401.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Deschambault Lake SK,SK,2008-07-01 00:00:00,0.0,0.0,800.0,0.0,0.0,2008-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,104,0,2008,2006,985386,985386.0,1.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Lethbridge AB,AB,2008-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,105,0,2008,2006,3290350,3290350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northern Saskatchewan,SK,2008-06-30 00:00:00,0.0,0.0,2800.0,0.0,0.0,2008-06-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,106,0,2008,2006,985386,985386.0,1.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Lanaudière QC,QC,2008-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,107,0,2008,2006,7546131,7546131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Halifax NS,NS,2008-06-13 00:00:00,0.0,0.0,5000.0,0.0,0.0,2008-06-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,108,0,2008,2006,913462,913462.0,1.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Montérégie and Eastern Townships QC,QC,2008-06-10 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-06-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,109,0,2008,2006,7546131,7546131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Pukatawagan MB,MB,2008-06-10 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-06-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,110,0,2008,2006,1148401,1148401.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Pangnirtung NU,NU,2008-06-08 00:00:00,0.0,0.0,0.0,4900000.0,4096932.5,2008-06-09 00:00:00,4900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,111,1,2008,2006,41464,41464.0,1.0,0.0,0.0,0.0,4900000.0,4096932.5,4900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Huntingdon QC,QC,2008-05-31 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-05-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,112,0,2008,2006,7546131,7546131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River NB,NB,2008-05-30 00:00:00,0.0,0.0,1000.0,21000000.0,17558282.2,2008-05-30 00:00:00,21000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,113,0,2008,2006,729997,729997.0,1.0,0.0,0.0,1000.0,21000000.0,17558282.2,21000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Norway House and Sherridon MB,MB,2008-05-28 00:00:00,0.0,0.0,3330.0,0.0,0.0,2008-05-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,114,0,2008,2006,1148401,1148401.0,1.0,0.0,0.0,3330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,High River AB,AB,2008-05-24 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-05-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,115,0,2008,2006,3290350,3290350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southwest Alberta,AB,2008-05-21 00:00:00,0.0,0.0,0.0,9400000.0,7859421.6,2008-05-25 00:00:00,3100000.0,6300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,116,4,2008,2006,3290350,3290350.0,1.0,0.0,0.0,0.0,9400000.0,7859421.6,3100000.0,6300000.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Newbrook AB,AB,2008-05-16 00:00:00,0.0,0.0,150.0,0.0,0.0,2008-05-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,117,0,2008,2006,3290350,3290350.0,1.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,"South-Central area of Manitoba (Cartier, Grey, Macdonald, Dufferin, Morris, Montcalm)",MB,2008-05-16 00:00:00,0.0,0.0,0.0,450000.0,376248.9,2008-05-16 00:00:00,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,118,0,2008,2006,1148401,1148401.0,1.0,0.0,0.0,0.0,450000.0,376248.9,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,James Bay ON,ON,2008-05-09 00:00:00,0.0,0.0,1200.0,0.0,0.0,2008-05-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,119,0,2008,2006,12160282,12160282.0,1.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Hay River NT,NT,2008-05-05 00:00:00,0.0,0.0,0.0,460000.0,384610.0,2008-05-06 00:00:00,460000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,120,1,2008,2006,41464,41464.0,1.0,0.0,0.0,0.0,460000.0,384610.0,460000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Quebec City QC,QC,2008-04-29 00:00:00,0.0,0.0,335.0,0.0,0.0,2008-04-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,121,0,2008,2006,7546131,7546131.0,1.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Albany River ON,ON,2008-04-25 00:00:00,0.0,0.0,1900.0,0.0,0.0,2008-04-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,122,0,2008,2006,12160282,12160282.0,1.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Trent Hills ON,ON,2008-04-17 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-04-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,123,0,2008,2006,12160282,12160282.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Belleville ON,ON,2008-04-14 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-04-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,124,0,2008,2006,12160282,12160282.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Paddockwood SK,SK,2008-04-14 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-04-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,125,0,2008,2006,985386,985386.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,New Brunswick,NB,2008-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,126,0,2008,2006,729997,729997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Port Bruce ON,ON,2008-02-18 00:00:00,0.0,0.0,300.0,0.0,0.0,2008-02-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,127,0,2008,2006,12160282,12160282.0,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Saint John NB,NB,2008-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,128,0,2008,2006,729997,729997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Prince Edward Island,PE,2008-01-28 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-01-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,129,0,2008,2006,138581,138581.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Quebec,QC,2008-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,2008-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249000.0,0.0,single,130,8,2008,2006,7546131,7546131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249000.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Matane QC,QC,2007-12-17 00:00:00,0.0,0.0,275.0,0.0,0.0,2007-12-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,131,0,2007,2006,7546131,7546131.0,1.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Prince George BC,BC,2007-12-10 00:00:00,0.0,0.0,20.0,7500000.0,6422800.7,2007-12-10 00:00:00,1600000.0,5900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,132,0,2007,2006,4113487,4113487.0,1.0,0.0,0.0,20.0,7500000.0,6422800.7,1600000.0,5900000.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Vancouver BC,BC,2007-11-12 00:00:00,0.0,0.0,0.0,0.0,0.0,2007-11-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,134,0,2007,2006,4113487,4113487.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Halifax and Lunenburg NS,NS,2007-11-03 00:00:00,0.0,0.0,0.0,2772553.51,2374341.2,2007-11-03 00:00:00,780000.0,1925958.41,0.0,48319.81,0.0,0.0,18275.29,0.0,0.0,single,136,0,2007,2006,913462,913462.0,1.0,0.0,0.0,0.0,2772553.51,2374341.2,780000.0,1925958.41,0.0,48319.81,0.0,0.0,18275.29,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Gaspé QC,QC,2007-08-15 00:00:00,0.0,0.0,200.0,11600000.0,9933931.8,2007-08-15 00:00:00,11600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,137,0,2007,2006,7546131,7546131.0,1.0,0.0,0.0,200.0,11600000.0,9933931.8,11600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Natuashish NL,NL,2007-08-03 00:00:00,0.0,0.0,600.0,0.0,0.0,2007-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,138,0,2007,2006,505469,505469.0,1.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
